,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127,x_128
653,0.0438302,0.0380239,0.0,0.0189764,0.0208332,0.0458148,0.0,0.0677072,0.0645387,0.0726313,0.0,0.0593878,0.0,0.0,0.0,0.0396895,0.0676357,0.0221747,0.0926784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103076,0.0,0.0,0.0,0.0953103,0.0634269,0.0337339,0.0,0.0,0.0598897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439708,0.480127,0.0,0.0,0.0,0.0,0.041907,0.0,0.0425597,0.0,0.0,0.0,0.0221747,0.038694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371543,0.0,0.0384961,0.062808,0.0189764,0.0,0.351736,0.0,0.0579197,0.0277484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876502,0.0,0.0475118,0.0269755,0.0424098,0.0940481,0.0839362,0.0548398,0.0,0.0,0.0,0.0221747,0.0,0.0,0.0,0.0495529,0.0,0.0,0.0774078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533857,0.0,0.0,0.0451669,0.0,0.0,0.0,0.0,0.0,0.0
654,0.0833333,0.0979848,0.0,0.0,0.0433351,0.0439893,0.0,0.0380239,0.135624,0.0,0.0,0.0,0.0,0.0,0.0,0.114346,0.0339899,0.141067,0.188121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101398,0.0,0.0,0.0273992,0.0,0.263788,0.0175443,0.0,0.0,0.0608763,0.0,0.0,0.0326031,0.0,0.0,0.0,0.0,0.272191,0.941156,0.0,0.0,0.0,0.0,0.048832,0.0,0.0240977,0.0,0.0,0.0,0.0329218,0.122643,0.0606242,0.0,0.172116,0.0,0.0,0.0,0.0389886,0.0,0.0,0.0,0.209973,0.0,0.0,0.0,0.166399,0.0,0.315853,0.0,0.038694,0.0,0.0,0.0,0.0,0.0207606,0.0,0.0,0.0,0.0,0.0518978,0.115554,0.397888,0.158355,0.144271,0.0675114,0.1552,0.0,0.0637039,0.0,0.0,0.0641429,0.0,0.0,0.0,0.0546045,0.068696,0.0,0.0314411,0.0,0.0,0.0511818,0.0,0.0,0.0,0.0,0.15505,0.115631,0.0,0.104844,0.0782684,0.0,0.0,0.0380239,0.0,0.0444516,0.0445993,0.0,0.0,0.0
655,0.102543,0.154454,0.0833333,0.141058,0.0,0.301148,0.05044,0.0495529,0.0,0.0563153,0.0368545,0.0,0.0,0.0,0.0,0.188555,0.179485,0.0,0.259836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459036,0.0,0.0,0.0,0.0,0.0,0.0266684,0.0,0.256646,0.21865,0.0,0.0,0.0312425,0.0464753,0.0,0.187701,0.0,0.0,0.0,0.0,0.591208,0.0285359,0.0,0.0,0.0,0.0,0.252013,0.0794371,0.0,0.0,0.0,0.0,0.108293,0.0950239,0.102848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264419,0.0,0.0,0.0,0.215232,0.0,1.11825,0.163667,0.110602,0.265235,0.0,0.0894982,0.0,0.0408006,0.0,0.0,0.0,0.0,0.197261,0.0,1.0154,0.195329,0.164396,0.15475,0.129619,0.210252,0.0510157,0.0,0.0,0.13817,0.0,0.0,0.0,0.106624,0.179914,0.0,0.07521,0.0,0.0221747,0.0350814,0.0,0.0,0.0,0.0,0.0285713,0.096608,0.0,0.0402525,0.327872,0.0,0.0,0.0506463,0.0,0.0521384,0.0,0.0,0.0,0.0
656,0.0741083,0.106798,0.0,0.0417028,0.0,0.0622861,0.0,0.0,0.0,0.0714284,0.0,0.121287,0.0,0.0,0.0378476,0.0,0.0459039,0.0665596,0.144105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087256,0.0,0.186602,0.0379524,0.0,0.0,0.0,0.0,0.0,0.0378684,0.0,0.0,0.0,0.0,0.0380239,0.297046,0.0,0.0,0.0,0.0,0.0285359,0.0,0.0,0.0,0.0,0.0,0.0413953,0.0323943,0.0,0.0,0.110711,0.0645387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707997,0.0,0.101842,0.0,0.105677,0.0,0.0444308,0.0311736,0.0,0.0,0.0495726,0.0677793,0.0,0.0,0.0,0.0551566,0.0280227,0.0337694,0.140844,0.0323943,0.0207606,0.0475118,0.0337339,0.0816968,0.0266684,0.0,0.0,0.0492074,0.0,0.0,0.0,0.0323943,0.0875763,0.0,0.0365104,0.0451669,0.0704377,0.0581351,0.0,0.0,0.0,0.0,0.124566,0.149825,0.0,0.0,0.0741874,0.0,0.0,0.0,0.0,0.050638,0.0,0.0,0.0,0.0
657,0.187331,0.0697362,0.0,0.0,0.0,0.0602487,0.0,0.0,0.0,0.0,0.0,0.0,0.0259761,0.0,0.0,0.0379524,0.106375,0.0329218,0.0865665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380747,0.0,0.0,0.0,0.0,0.0969384,0.064799,0.0,0.0,0.0598897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247011,0.227838,0.0,0.0,0.0,0.0,0.0175443,0.0,0.0,0.0,0.0,0.0266684,0.0502776,0.0490624,0.0,0.0,0.0,0.0,0.0,0.0,0.0450851,0.0,0.0,0.0,0.0,0.0,0.0453742,0.0,0.042633,0.0,0.0175443,0.0,0.0485791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181187,0.0933099,0.0665596,0.0277484,0.0406733,0.0731464,0.0368545,0.0,0.0,0.0521028,0.0,0.0,0.0,0.0380239,0.0380239,0.0,0.0188679,0.0305166,0.0,0.0337864,0.0,0.0,0.0402624,0.0,0.0613372,0.0,0.0,0.0365104,0.0970644,0.0517485,0.0,0.0415016,0.0,0.0556494,0.0,0.0,0.0,0.0
658,0.0666666,0.0224726,0.0,0.0,0.092728,0.0657235,0.0,0.0820981,0.0,0.0,0.0,0.0397969,0.0,0.0,0.0,0.0428574,0.0367624,0.0285359,0.119268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221747,0.0,0.0,0.0,0.0,0.217659,0.0335559,0.0,0.0,0.0,0.0,0.0,0.192001,0.0,0.0,0.0,0.0,0.18216,0.116112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962001,0.0231856,0.0492397,0.0,0.180443,0.0747862,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666,0.0,0.0,0.0,0.0467243,0.0,0.216964,0.0,0.0189764,0.285626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546549,0.0,0.0919622,0.0527271,0.120264,0.128052,0.108757,0.136938,0.0,0.0,0.0,0.0337131,0.0,0.0,0.0,0.0950949,0.0247705,0.0,0.0,0.0,0.0,0.017857,0.0,0.0,0.0,0.0,0.0639152,0.0,0.0,0.0427735,0.116695,0.0,0.0,0.0285359,0.0,0.0,0.0,0.0,0.0,0.0
659,0.142856,0.18545,0.0714284,0.0490254,0.0,0.077861,0.0,0.0828174,0.0,0.102412,0.0610228,0.0831903,0.0,0.0,0.0,0.0,0.0590409,0.118868,0.0689457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429732,0.0221502,0.0,0.803403,0.0397145,0.0,0.0,0.028988,0.0,0.0,0.0810112,0.0,0.0,0.0,0.0,0.147347,0.678536,0.0,0.0,0.0208332,0.0,0.0697362,0.0397155,0.0,0.0,0.0,0.0,0.0648951,0.121406,0.0,0.0,0.0,0.0491418,0.0,0.0,0.0665892,0.0,0.0,0.0,0.0,0.0,0.124195,0.0,0.0784283,0.0,0.0626822,0.0,0.0,0.0,0.0,0.0,0.0,0.0482507,0.0,0.0,0.0,0.0,0.132576,0.0232537,0.0804335,0.151262,0.120838,0.0432716,0.0221747,0.0791744,0.0,0.0,0.0,0.111618,0.0,0.0520286,0.0,0.0221747,0.0337339,0.0,0.0737252,0.0692385,0.0,0.0491418,0.0,0.0,0.0546549,0.0,0.118372,0.119334,0.0435448,0.138723,0.166001,0.0,0.0,0.0247823,0.0,0.0669656,0.0,0.0,0.0,0.0
660,0.133333,0.0424098,0.0,0.0,0.0,0.0348254,0.0,0.0337694,0.0,0.0835821,0.0,0.0677322,0.0741083,0.0,0.0,0.0379524,0.103656,0.12594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0603141,0.0,0.0,0.0,0.0,0.0,0.0,0.0246244,0.0,0.0,0.0,0.0,0.158602,0.573505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175443,0.0175443,0.0,0.0,0.0755486,0.0491418,0.0,0.0,0.0480227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380239,0.0,0.090333,0.0,0.0691523,0.0730777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175443,0.0,0.0495529,0.0458523,0.0590409,0.0189764,0.0241398,0.0,0.0,0.0,0.0,0.0417028,0.0,0.0,0.0,0.159152,0.0,0.0,0.0860615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458523,0.0,0.0,0.0472201,0.0247705,0.0,0.0,0.0,0.0,0.0
661,0.133333,0.132778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246244,0.0,0.0,0.0,0.0780883,0.0,0.102095,0.0950949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100804,0.667758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417028,0.0175443,0.0,0.0,0.0,0.0535492,0.0,0.0,0.0,0.0,0.0,0.0,0.0954962,0.0,0.0,0.0,0.0,0.0,0.118868,0.0,0.0,0.0268893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187057,0.0255802,0.0189764,0.0422344,0.0,0.0411378,0.0,0.0,0.0,0.0243235,0.0,0.0,0.0,0.102238,0.0247705,0.0,0.0443495,0.0,0.0,0.0,0.0,0.0,0.0229895,0.0,0.0,0.0269755,0.0,0.0407739,0.035315,0.0,0.0,0.0254364,0.0,0.0,0.0,0.0,0.0,0.0
662,0.159825,0.0491418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102317,0.0386539,0.0936845,0.0570646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847093,0.0,0.0,0.0,0.0,0.0,0.0,0.0439893,0.0,0.0,0.0,0.0,0.237509,0.598649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424098,0.0,0.0,0.0,0.0890862,0.0,0.0,0.0,0.0,0.0,0.0,0.0540672,0.0,0.0,0.0,0.0914856,0.0,0.0380239,0.0,0.0,0.0255802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831903,0.0311736,0.0247705,0.0846041,0.0,0.0502456,0.0,0.0,0.0,0.0500195,0.0,0.0,0.0,0.100789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598342,0.0,0.0,0.0,0.0451669,0.0,0.0,0.0,0.0,0.0,0.0253174,0.0,0.0,0.0
663,0.0870115,0.0829077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189764,0.0311736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357144,0.148615,0.0432088,0.0,0.0,0.0261415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994808,0.647171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407739,0.0,0.0,0.0323943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560454,0.0,0.0,0.0,0.0,0.0,0.0,0.0582958,0.0,0.0,0.0,0.0,0.0311736,0.0246244,0.0406733,0.0277484,0.0175443,0.0216666,0.0285359,0.0680262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111895,0.0,0.0,0.0300546,0.0,0.0,0.0337694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273992,0.0302849,0.0,0.0,0.0285359,0.0,0.0,0.0,0.0,0.0,0.0
664,0.187686,0.0831903,0.0741083,0.0342352,0.0,0.0,0.0,0.0323943,0.0,0.0,0.0386117,0.0,0.0,0.0,0.0,0.135198,0.0850223,0.0372054,0.0720664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847093,0.0743657,0.0,0.0,0.0,0.0,0.0,0.0257818,0.0,0.0,0.0,0.0,0.201648,0.190108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323943,0.0280227,0.0,0.0,0.0,0.0870115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285359,0.0,0.0,0.0,0.0,0.0,0.0300851,0.0241398,0.0,0.0,0.0444516,0.0,0.0,0.0,0.0614576,0.0,0.0,0.0189764,0.0206193,0.0,0.0,0.0,0.0,0.0254389,0.0,0.0,0.0,0.0,0.0501468,0.0,0.0479532,0.0250973,0.0,0.0314411,0.0,0.0,0.0,0.0,0.0370373,0.0,0.0,0.0180183,0.0175443,0.0,0.0402948,0.0674792,0.0,0.0,0.0,0.0,0.0,0.0
665,0.214286,0.23866,0.0,0.0189764,0.0,0.075958,0.0,0.0687872,0.187867,0.0840588,0.0350882,0.0462155,0.0,0.0,0.0,0.0348254,0.0834237,0.0657002,0.0937265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422785,0.0556345,0.0,0.0193451,0.0,0.0,0.221567,0.0348254,0.0,0.0,0.0438302,0.0,0.0,0.147244,0.0,0.0,0.0,0.0,0.6146,1.25677,0.0,0.0,0.0,0.0,0.1519,0.0668455,0.0,0.0,0.0,0.0,0.102238,0.0368605,0.0402525,0.0,0.0451669,0.0953103,0.0,0.0,0.0,0.0,0.0,0.0,0.0714284,0.0,0.0,0.0,0.0569998,0.0,0.0380239,0.0,0.0786596,0.170563,0.0,0.103152,0.0,0.0525965,0.0,0.0,0.0448966,0.0,0.143058,0.0,0.334614,0.0319096,0.0451669,0.0945469,0.0254364,0.0476193,0.0786764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099105,0.0,0.0520286,0.0207606,0.0,0.0443022,0.0,0.0,0.0,0.0,0.274668,0.0459036,0.0,0.0221747,0.0281687,0.0,0.0,0.0781302,0.0,0.173491,0.0,0.0,0.0,0.0
666,0.221299,0.0511199,0.0,0.0827027,0.0415607,0.0232537,0.0,0.0,0.123416,0.192346,0.101298,0.043828,0.0,0.0,0.0,0.10153,0.0934482,0.0389759,0.15682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357144,0.0,0.0,0.0,0.106553,0.0,0.0,0.0259761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307134,0.28294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175443,0.0408118,0.0,0.0,0.0380239,0.0,0.0,0.0,0.0561202,0.0,0.0,0.0,0.2763,0.0,0.0,0.0,0.104583,0.0,0.102238,0.0,0.0330431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189764,0.0208332,0.37019,0.0,0.0704377,0.127862,0.0424098,0.0548398,0.0,0.0,0.0,0.0300546,0.0,0.0,0.0,0.0,0.0495529,0.0,0.0950453,0.0,0.0,0.0,0.0,0.0,0.0381011,0.0,0.0594901,0.0,0.0,0.0,0.0748846,0.0,0.0,0.0,0.0,0.0469133,0.0415369,0.0,0.0,0.0
667,0.0868969,0.0613049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407739,0.050723,0.0323943,0.0624646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128885,0.0,0.0,0.0,0.0,0.0,0.0,0.04652,0.0,0.0,0.0,0.0,0.10257,0.29525,0.0,0.0,0.0,0.0,0.0186919,0.0,0.0717708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377601,0.0419406,0.0,0.0,0.0,0.0,0.0,0.0,0.0840688,0.0,0.0,0.0,0.0,0.0,0.15835,0.0,0.0,0.119225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129828,0.0,0.0809531,0.0,0.0,0.0274612,0.0,0.0470875,0.0231856,0.0,0.0,0.0,0.0,0.0,0.0,0.0189764,0.0,0.0,0.0350814,0.0241398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241398,0.0,0.0,0.0617976,0.0247705,0.0,0.0,0.0,0.0,0.0
668,0.0800429,0.0175443,0.0,0.0,0.0,0.0,0.0,0.0337339,0.0,0.0,0.0323943,0.0,0.0,0.0,0.0,0.0379524,0.0361893,0.0476264,0.233149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17757,0.570396,0.0,0.0,0.0,0.0,0.0354025,0.0,0.0,0.0,0.0,0.0,0.0,0.0285359,0.0646602,0.0,0.0189764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035212,0.0,0.129891,0.0,0.0,0.0567961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175443,0.0,0.0380239,0.0212039,0.0931427,0.0175443,0.0,0.0,0.0,0.0325601,0.0,0.0,0.0,0.0686334,0.0,0.0,0.0337339,0.0,0.0,0.0,0.0,0.0,0.0229167,0.0,0.0,0.0,0.0,0.0281709,0.0962416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0.0438302,0.0714185,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419406,0.0,0.0,0.0,0.115693,0.0606242,0.0,0.120524,0.0,0.0,0.0,0.148284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322071,0.0,0.0,0.0,0.0459036,0.0,0.0,0.0447987,0.0,0.0,0.0,0.0,0.269403,0.0175443,0.0,0.0,0.0,0.0,0.0665596,0.0,0.0,0.0,0.0,0.0,0.0397969,0.0425631,0.0,0.0,0.0,0.0606242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720064,0.0,0.127223,0.0,0.0,0.0489803,0.0,0.0,0.0,0.0403507,0.0,0.0,0.0,0.0,0.035212,0.0,0.115324,0.117751,0.0759042,0.062848,0.0595661,0.043139,0.0,0.0,0.0,0.0509594,0.0,0.0,0.0,0.0,0.0810486,0.0,0.0317656,0.0,0.0,0.0491418,0.0,0.0,0.0,0.0,0.0539469,0.0,0.0,0.0,0.146406,0.0,0.0,0.0314411,0.0247705,0.0,0.0,0.0,0.0,0.0
670,0.0438302,0.0,0.0,0.0,0.0,0.0652412,0.0,0.0386209,0.0,0.0,0.0,0.0329218,0.0,0.0,0.0,0.0539389,0.115211,0.116076,0.0828143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216666,0.0,0.0484562,0.0,0.0,0.0,0.0386209,0.0,0.0,0.18112,0.0,0.0,0.0,0.0,0.137733,0.352331,0.0,0.0,0.0,0.0,0.0641429,0.0,0.0,0.0,0.0,0.0,0.0522868,0.0467958,0.0,0.0,0.121878,0.0,0.0,0.0298533,0.0,0.0,0.0,0.0,0.0410508,0.0,0.0,0.0,0.0641429,0.0,0.451181,0.0,0.0234589,0.0386209,0.0,0.0,0.0,0.0714004,0.0,0.0,0.0,0.0,0.0665596,0.0,0.442454,0.0416132,0.0285359,0.132343,0.0617976,0.0449477,0.0247705,0.0,0.0,0.0665596,0.0,0.0,0.0,0.0941438,0.0189764,0.0,0.0431509,0.0,0.0,0.0249359,0.0,0.0,0.0,0.0,0.0606242,0.050723,0.0,0.0,0.108567,0.0,0.0,0.0323943,0.0235423,0.0616028,0.0,0.0,0.0,0.0
671,0.101725,0.0224726,0.0,0.0,0.0,0.0,0.0,0.0175443,0.0,0.0,0.0392209,0.0,0.0,0.0,0.0,0.0325601,0.0406733,0.0285359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209616,0.0285359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397969,0.0,0.0,0.0,0.0,0.0380747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201304,0.0,0.0323943,0.0221747,0.0,0.0,0.0,0.0,0.0,0.0327241,0.0,0.0,0.0,0.0,0.0221747,0.0,0.0,0.0707618,0.0,0.0377406,0.0175443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623554,0.0,0.0,0.0189764,0.0,0.0,0.0,0.0,0.0818515,0.0,0.0,0.0,0.0
672,0.0714284,0.0,0.0540672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380747,0.0285359,0.0348254,0.0337339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337694,0.0,0.0,0.0564635,0.0337339,0.0,0.0,0.0,0.0,0.0,0.048067,0.0,0.0,0.0,0.0,0.0845602,0.284837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337694,0.0359999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175443,0.0,0.0415225,0.0,0.0181817,0.0,0.0175443,0.0645387,0.0,0.0,0.0,0.0598369,0.0,0.0,0.0,0.0,0.0,0.0,0.0459036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0.0736628,0.0930779,0.0953103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665596,0.0,0.0,0.0,0.0451669,0.0192313,0.0207606,0.118797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235423,0.0,0.0,0.116172,0.0372054,0.0,0.0,0.0259761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193831,0.497758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462155,0.0431509,0.0957882,0.0,0.0699143,0.0417028,0.0,0.0,0.0,0.0,0.0,0.0,0.0400001,0.0,0.0,0.0,0.0311736,0.0,0.0205451,0.0,0.0411378,0.0520286,0.0,0.0,0.0,0.0,0.0,0.0266684,0.0366718,0.0,0.0328762,0.0,0.303049,0.0493212,0.0175443,0.0277484,0.0816336,0.0189764,0.0243235,0.0,0.0,0.0411378,0.0,0.0,0.0,0.0737023,0.0311736,0.0,0.0,0.0205451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110976,0.0,0.0,0.0814424,0.0,0.0,0.0329218,0.0,0.0,0.0,0.0,0.0,0.0
674,0.0714284,0.185956,0.0,0.0433157,0.0,0.0831903,0.0,0.0350814,0.0,0.0540672,0.0506699,0.0,0.0,0.0,0.0,0.113355,0.0235436,0.0737023,0.0999269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560417,0.0,0.0,0.0601176,0.0,0.0804572,0.0215062,0.0,0.0,0.0309528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665596,0.729091,0.0,0.0,0.0,0.0,0.0760476,0.159704,0.0,0.0,0.0,0.0,0.0,0.0290517,0.0,0.0,0.0380239,0.0397969,0.0,0.0,0.0,0.0,0.0,0.0,0.142856,0.0,0.0,0.0,0.0380239,0.0,0.0737023,0.0,0.0277484,0.154151,0.0,0.0,0.0,0.0175443,0.0,0.0,0.0,0.0,0.0451669,0.0,0.114071,0.0425631,0.0570001,0.175174,0.0709456,0.0215062,0.0254364,0.0,0.0,0.0621646,0.0,0.0,0.0,0.0,0.0337339,0.0,0.0357748,0.0,0.0800429,0.0212039,0.0,0.0,0.0240977,0.0,0.0,0.167177,0.0,0.0221747,0.0343483,0.0,0.0606607,0.0451669,0.0,0.0,0.0,0.0,0.0,0.0
675,0.0667293,0.0261415,0.0,0.0194182,0.0491434,0.0707312,0.0,0.0505235,0.0,0.0,0.109401,0.0246244,0.0,0.0,0.0,0.0489238,0.0,0.113478,0.099093,0.0,0.062808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337694,0.0,0.0763873,0.0222223,0.0,0.299317,0.0337339,0.0,0.0,0.0,0.0,0.0,0.0629962,0.0,0.0,0.0,0.0,0.17446,0.255925,0.0,0.0,0.0,0.0,0.0175443,0.0,0.1,0.0,0.0,0.0,0.043828,0.0247705,0.0,0.0,0.0,0.0,0.0,0.0,0.0224841,0.0,0.0,0.0,0.148284,0.0,0.0,0.0,0.0397969,0.0,0.219251,0.0,0.0,0.0518978,0.0,0.0,0.0241398,0.0451475,0.0,0.0,0.0,0.0,0.0175443,0.0,0.180254,0.11223,0.0712856,0.0752873,0.0,0.141224,0.0,0.0,0.0,0.043828,0.0,0.0,0.0,0.0613955,0.0407739,0.0,0.0443495,0.0435935,0.0812592,0.0462564,0.0,0.0,0.0768002,0.0,0.0434784,0.0,0.0,0.125805,0.0380239,0.0,0.10498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
